time_stamp, average time, incremental time, search time,fov check time, total time, alpha_bal, alpha_del
1577837062.49981809,0.14030174,0.00721402,0.00001927,86906.00000000,0.17161581,0.000000,0.000000
1577837062.59965706,0.14037344,0.00859340,0.00001965,87048.00000000,0.19973425,0.000000,0.000000
1577837062.69950581,0.14040715,0.00794019,0.00001690,87386.00000000,0.16835582,0.000000,0.000000
1577837062.79934096,0.14047724,0.00854533,0.00001864,87711.00000000,0.19865000,0.000000,0.000000
1577837062.89997792,0.14050963,0.00884725,0.00001692,87944.00000000,0.16743117,0.000000,0.000000
1577837062.99982786,0.14055660,0.01499303,0.00001736,88286.00000000,0.17963412,0.000000,0.000000
1577837063.09966993,0.14059240,0.00788059,0.00001617,88953.00000000,0.17041635,0.000000,0.000000
1577837063.19951487,0.14063773,0.00735818,0.00001718,87128.00000000,0.17843813,0.000000,0.000000
1577837063.29936886,0.14067376,0.00616450,0.00001744,87419.00000000,0.17075728,0.000000,0.000000
1577837063.39960194,0.14069711,0.00841825,0.00001700,87692.00000000,0.16021669,0.000000,0.000000
1577837063.49945712,0.14070005,0.00615100,0.00001634,87895.00000000,0.14316047,0.000000,0.000000
1577837063.59929609,0.14071344,0.00621151,0.00001816,88035.00000000,0.15193484,0.000000,0.000000
1577837063.69993091,0.14075473,0.00999559,0.00001913,88152.00000000,0.17539617,0.000000,0.000000
1577837063.79977179,0.14077175,0.00744621,0.00001683,88236.00000000,0.15507149,0.000000,0.000000
1577837063.89961100,0.14078140,0.00649845,0.00001751,88258.00000000,0.14890107,0.000000,0.000000
1577837063.99945903,0.14077133,0.00609002,0.00001587,88315.00000000,0.13228912,0.000000,0.000000
1577837064.09929180,0.14077080,0.00631474,0.00001645,88381.00000000,0.14032437,0.000000,0.000000
1577837064.19992399,0.14077120,0.00660816,0.00001714,88438.00000000,0.14111233,0.000000,0.000000
1577837064.29977179,0.14079787,0.00775556,0.00001777,88475.00000000,0.16333105,0.000000,0.000000
1577837064.39961910,0.14081359,0.00596433,0.00001746,88492.00000000,0.15411225,0.000000,0.000000
1577837064.49947000,0.14083776,0.00771516,0.00001721,88490.00000000,0.16130807,0.000000,0.000000
1577837064.59932113,0.14085797,0.00566191,0.00001789,88526.00000000,0.15799923,0.000000,0.000000
1577837064.69996905,0.14087118,0.00546459,0.00001828,88550.00000000,0.15208420,0.000000,0.000000
1577837064.79981112,0.14087920,0.00539369,0.00001770,88563.00000000,0.14770019,0.000000,0.000000
1577837064.89965200,0.14089377,0.00522559,0.00001882,88597.00000000,0.15329242,0.000000,0.000000
1577837064.99948597,0.14089221,0.00510729,0.00001820,88624.00000000,0.13956367,0.000000,0.000000
1577837065.09933400,0.14088343,0.00538111,0.00001825,88638.00000000,0.13338640,0.000000,0.000000
1577837065.19997001,0.14087610,0.00594595,0.00001787,88641.00000000,0.13461780,0.000000,0.000000
1577837065.29980803,0.14086235,0.00454704,0.00001773,88641.00000000,0.12910758,0.000000,0.000000
1577837065.39965320,0.14085063,0.00464055,0.00001828,88647.00000000,0.13082221,0.000000,0.000000
1577837065.49947190,0.14084820,0.00596967,0.00001764,88660.00000000,0.13876138,0.000000,0.000000
1577837065.59932494,0.14083308,0.00525632,0.00001765,88663.00000000,0.12785811,0.000000,0.000000
1577837065.69996905,0.14082565,0.00536902,0.00001762,88669.00000000,0.13444853,0.000000,0.000000
1577837065.79979897,0.14081772,0.00552254,0.00001819,88691.00000000,0.13399759,0.000000,0.000000
1577837065.89963222,0.14079915,0.00452646,0.00001845,88720.00000000,0.12480797,0.000000,0.000000
1577837065.99946594,0.14077244,0.00476858,0.00001729,88726.00000000,0.11774931,0.000000,0.000000
1577837066.09931278,0.14074536,0.00478288,0.00001799,88711.00000000,0.11737958,0.000000,0.000000
1577837066.19995689,0.14071938,0.00724850,0.00001802,88735.00000000,0.11826946,0.000000,0.000000
1577837066.29981303,0.14069406,0.00503501,0.00001771,88741.00000000,0.11879008,0.000000,0.000000
1577837066.39966106,0.14066146,0.00494971,0.00001747,88760.00000000,0.11243496,0.000000,0.000000
1577837066.49950409,0.14063635,0.00449307,0.00001672,88780.00000000,0.11886038,0.000000,0.000000
1577837066.59934497,0.14060761,0.00453947,0.00001721,88809.00000000,0.11566572,0.000000,0.000000
1577837066.69997311,0.14057432,0.00448477,0.00001641,88813.00000000,0.11163889,0.000000,0.000000
1577837066.79982305,0.14054849,0.00466318,0.00001697,88828.00000000,0.11808372,0.000000,0.000000
1577837066.89966583,0.14052732,0.00488912,0.00001744,88855.00000000,0.12208178,0.000000,0.000000
1577837066.99950910,0.14052909,0.00504683,0.00001898,88906.00000000,0.14207405,0.000000,0.000000
1577837067.09934807,0.14051963,0.00528735,0.00001809,88935.00000000,0.13226431,0.000000,0.000000
1577837067.19998002,0.14050070,0.00424726,0.00001768,88949.00000000,0.12395340,0.000000,0.000000
1577837067.29981685,0.14047236,0.00524775,0.00001644,88947.00000000,0.11567269,0.000000,0.000000
1577837067.39967012,0.14045113,0.00469060,0.00001807,88953.00000000,0.12185252,0.000000,0.000000
1577837067.49951482,0.14045532,0.00457379,0.00001926,88981.00000000,0.14413633,0.000000,0.000000
1577837067.59934902,0.14044349,0.00569190,0.00001931,88984.00000000,0.13005692,0.000000,0.000000
1577837067.69999313,0.14041077,0.00472562,0.00001642,88973.00000000,0.11164600,0.000000,0.000000
1577837067.79983211,0.14038298,0.00528127,0.00001648,89005.00000000,0.11592658,0.000000,0.000000
1577837067.89967418,0.14035753,0.00599043,0.00001776,89050.00000000,0.11794106,0.000000,0.000000
1577837067.99952006,0.14034684,0.00569540,0.00001966,89081.00000000,0.13091531,0.000000,0.000000
1577837068.09936786,0.14033154,0.00527097,0.00001758,89084.00000000,0.12682485,0.000000,0.000000
1577837068.19999695,0.14031172,0.00491194,0.00001712,89136.00000000,0.12278779,0.000000,0.000000
1577837068.29984307,0.14029959,0.00509925,0.00001807,89152.00000000,0.12956459,0.000000,0.000000
1577837068.39969683,0.14027818,0.00483094,0.00001741,89134.00000000,0.12130914,0.000000,0.000000
1577837068.49954891,0.14025011,0.00526198,0.00001814,89148.00000000,0.11534889,0.000000,0.000000
1577837068.59939098,0.14022548,0.00431770,0.00001866,89172.00000000,0.11835597,0.000000,0.000000
1577837068.69963908,0.14019258,0.00649380,0.00001645,89214.00000000,0.11094429,0.000000,0.000000
1577837068.79948115,0.14015476,0.00515237,0.00001606,89243.00000000,0.10649338,0.000000,0.000000
1577837068.89932394,0.14013413,0.00562502,0.00001770,89290.00000000,0.12175598,0.000000,0.000000
1577837068.99995017,0.14011331,0.00511177,0.00001836,89357.00000000,0.12154086,0.000000,0.000000
1577837069.09978008,0.14008360,0.00412909,0.00001814,89389.00000000,0.11355382,0.000000,0.000000
1577837069.19963002,0.14005878,0.00438342,0.00001864,89411.00000000,0.11787289,0.000000,0.000000
1577837069.29946589,0.14003787,0.00610898,0.00001837,89423.00000000,0.12132111,0.000000,0.000000
1577837069.39931607,0.14001334,0.00467324,0.00001716,89439.00000000,0.11803510,0.000000,0.000000
1577837069.49996996,0.13998366,0.00500728,0.00001712,89451.00000000,0.11336176,0.000000,0.000000
1577837069.59982395,0.13995953,0.00486016,0.00001602,89448.00000000,0.11828772,0.000000,0.000000
1577837069.69966197,0.13991707,0.00507778,0.00001563,89480.00000000,0.10174526,0.000000,0.000000
1577837069.79950094,0.13991295,0.00717320,0.00001910,89501.00000000,0.13620804,0.000000,0.000000
1577837069.89933491,0.13991264,0.00765305,0.00001722,89503.00000000,0.13963107,0.000000,0.000000
1577837069.99996495,0.13990602,0.00594468,0.00001756,89521.00000000,0.13393872,0.000000,0.000000
1577837070.09980106,0.13990304,0.00678006,0.00001741,89533.00000000,0.13720994,0.000000,0.000000
1577837070.19963288,0.13990963,0.00598649,0.00001784,89540.00000000,0.14586588,0.000000,0.000000
1577837070.29947495,0.13991093,0.00722831,0.00001726,89541.00000000,0.14108802,0.000000,0.000000
1577837070.39931488,0.13991397,0.00705449,0.00001763,89473.00000000,0.14266317,0.000000,0.000000
1577837070.49996495,0.13992006,0.00610282,0.00001667,89494.00000000,0.14544467,0.000000,0.000000
1577837070.59980893,0.13992743,0.00590160,0.00001677,89520.00000000,0.14661969,0.000000,0.000000
1577837070.69965219,0.13994014,0.00686069,0.00001767,89561.00000000,0.15149848,0.000000,0.000000
1577837070.79949999,0.13996393,0.00680029,0.00001841,89544.00000000,0.16160540,0.000000,0.000000
1577837070.89933205,0.14000362,0.00703701,0.00001805,89600.00000000,0.17616177,0.000000,0.000000
1577837070.99996996,0.14002307,0.00661817,0.00001894,89655.00000000,0.15776112,0.000000,0.000000
1577837071.09981108,0.14002779,0.00729546,0.00001777,89693.00000000,0.14434528,0.000000,0.000000
1577837071.19965482,0.14004302,0.00529685,0.00001886,89703.00000000,0.15395568,0.000000,0.000000
1577837071.29949903,0.14002609,0.00501732,0.00001790,89738.00000000,0.12453623,0.000000,0.000000
1577837071.39933705,0.14002232,0.00460018,0.00001784,89763.00000000,0.13657408,0.000000,0.000000
1577837071.49997115,0.14000373,0.00484600,0.00001682,89781.00000000,0.12295566,0.000000,0.000000
1577837071.59979796,0.13998513,0.00527395,0.00001628,89795.00000000,0.12290596,0.000000,0.000000
1577837071.69964385,0.13997320,0.00643669,0.00001751,89805.00000000,0.12901510,0.000000,0.000000
1577837071.79948497,0.13996176,0.00565370,0.00001777,89848.00000000,0.12943851,0.000000,0.000000
1577837071.89932108,0.13994427,0.00514145,0.00001704,89897.00000000,0.12383401,0.000000,0.000000
1577837071.99996281,0.13993103,0.00590603,0.00001607,89919.00000000,0.12772573,0.000000,0.000000
1577837072.09981108,0.13993257,0.00658150,0.00001781,89969.00000000,0.14135398,0.000000,0.000000
1577837072.19965911,0.13993807,0.00637128,0.00001697,90024.00000000,0.14501757,0.000000,0.000000
1577837072.29949903,0.13995276,0.00767422,0.00001716,90055.00000000,0.15353678,0.000000,0.000000
1577837072.39932799,0.13998939,0.00750232,0.00001786,90125.00000000,0.17390800,0.000000,0.000000
1577837072.49996686,0.14000847,0.00692646,0.00001661,90189.00000000,0.15769467,0.000000,0.000000
1577837072.59982896,0.14002253,0.00823940,0.00001718,90186.00000000,0.15307557,0.000000,0.000000
1577837072.69965601,0.14005962,0.00935213,0.00001779,90275.00000000,0.17451301,0.000000,0.000000
1577837072.79948807,0.14009898,0.00906949,0.00001767,90347.00000000,0.17670665,0.000000,0.000000
1577837072.89932704,0.14015766,0.00821522,0.00001898,90448.00000000,0.19478987,0.000000,0.000000
1577837072.99996901,0.14020745,0.00869258,0.00001849,90516.00000000,0.18660576,0.000000,0.000000
1577837073.09980011,0.14025194,0.00871258,0.00001807,90582.00000000,0.18176362,0.000000,0.000000
1577837073.19961905,0.14029750,0.00786678,0.00001764,90684.00000000,0.18284774,0.000000,0.000000
1577837073.29947114,0.14033395,0.00860417,0.00001751,90725.00000000,0.17442289,0.000000,0.000000
1577837073.39931011,0.14036242,0.01076984,0.00001654,90722.00000000,0.16700980,0.000000,0.000000
1577837073.49993491,0.14039049,0.00685079,0.00001823,90728.00000000,0.16669188,0.000000,0.000000
1577837073.59977078,0.14043502,0.00731344,0.00001869,90771.00000000,0.18219636,0.000000,0.000000
1577837073.69960594,0.14045995,0.00753367,0.00001784,90842.00000000,0.16387066,0.000000,0.000000
1577837073.79944801,0.14048873,0.00699650,0.00001775,90910.00000000,0.16754638,0.000000,0.000000
1577837073.89928699,0.14052649,0.00695302,0.00001935,90965.00000000,0.17605991,0.000000,0.000000
1577837073.99992299,0.14056266,0.00715584,0.00001775,91019.00000000,0.17463387,0.000000,0.000000
1577837074.09977603,0.14059347,0.00676740,0.00001823,91063.00000000,0.16964388,0.000000,0.000000
1577837074.19960499,0.14062180,0.00806455,0.00001714,91096.00000000,0.16736541,0.000000,0.000000
1577837074.29945183,0.14065971,0.00731406,0.00001865,91134.00000000,0.17648848,0.000000,0.000000
1577837074.39929795,0.14071769,0.00799516,0.00001970,91200.00000000,0.19556613,0.000000,0.000000
1577837074.49994898,0.14074295,0.00767262,0.00001763,91221.00000000,0.16466163,0.000000,0.000000
1577837074.59978700,0.14077073,0.00781974,0.00001730,91287.00000000,0.16710293,0.000000,0.000000
1577837074.69963002,0.14080029,0.00712036,0.00001823,91285.00000000,0.16885294,0.000000,0.000000
1577837074.79945707,0.14081720,0.00726307,0.00001685,91311.00000000,0.15688349,0.000000,0.000000
1577837074.89930487,0.14082251,0.00800066,0.00001876,91345.00000000,0.14587687,0.000000,0.000000
1577837074.99994802,0.14084298,0.00699306,0.00001770,91369.00000000,0.16032830,0.000000,0.000000
1577837075.09979296,0.14085804,0.00696696,0.00001723,91395.00000000,0.15521250,0.000000,0.000000
1577837075.19964218,0.14089700,0.00725109,0.00001836,91405.00000000,0.17806691,0.000000,0.000000
1577837075.29948497,0.14092457,0.00682804,0.00001720,91455.00000000,0.16724638,0.000000,0.000000
1577837075.39933991,0.14095121,0.00711068,0.00001792,91548.00000000,0.16642678,0.000000,0.000000
1577837075.49996901,0.14098596,0.00733012,0.00001975,91559.00000000,0.17423946,0.000000,0.000000
1577837075.59980202,0.14101763,0.00946269,0.00001762,91586.00000000,0.17135133,0.000000,0.000000
1577837075.69964695,0.14104627,0.00788459,0.00001763,91604.00000000,0.16851437,0.000000,0.000000
1577837075.79948902,0.14107724,0.00829714,0.00001815,91642.00000000,0.17080996,0.000000,0.000000
1577837075.89933705,0.14111238,0.00900003,0.00001842,91718.00000000,0.17487827,0.000000,0.000000
1577837075.99997807,0.14115280,0.00717272,0.00001862,91772.00000000,0.18003638,0.000000,0.000000
1577837076.09980607,0.14118489,0.00676447,0.00001803,91864.00000000,0.17208776,0.000000,0.000000
1577837076.19963908,0.14120505,0.00669786,0.00001805,91910.00000000,0.16064769,0.000000,0.000000
1577837076.29947996,0.14120867,0.00679497,0.00001669,91949.00000000,0.14469585,0.000000,0.000000
1577837076.39933324,0.14121653,0.00720922,0.00001683,91996.00000000,0.14881527,0.000000,0.000000
1577837076.49997687,0.14123323,0.00790331,0.00001902,92010.00000000,0.15738017,0.000000,0.000000
1577837076.59982014,0.14124303,0.00591907,0.00001856,92044.00000000,0.15072309,0.000000,0.000000
1577837076.69965482,0.14124119,0.00667767,0.00001711,92080.00000000,0.13946162,0.000000,0.000000
1577837076.79949594,0.14125642,0.00873654,0.00001858,92129.00000000,0.15603439,0.000000,0.000000
1577837076.89933014,0.14126614,0.00618031,0.00001759,92115.00000000,0.15069689,0.000000,0.000000
1577837076.99997997,0.14127654,0.00654986,0.00001882,92167.00000000,0.15138508,0.000000,0.000000
1577837077.09982300,0.14127394,0.00609150,0.00001712,92182.00000000,0.13875113,0.000000,0.000000
1577837077.19966412,0.14128011,0.00641265,0.00001764,92219.00000000,0.14728581,0.000000,0.000000
1577837077.29950690,0.14128500,0.00619483,0.00001720,92252.00000000,0.14605094,0.000000,0.000000
1577837077.39934421,0.14129480,0.00604290,0.00001838,92271.00000000,0.15086258,0.000000,0.000000
1577837077.49998903,0.14129838,0.00569716,0.00001866,92308.00000000,0.14479338,0.000000,0.000000
1577837077.59982705,0.14129202,0.00660058,0.00001794,92335.00000000,0.13507758,0.000000,0.000000
1577837077.69966888,0.14128454,0.00610141,0.00001747,92377.00000000,0.13395834,0.000000,0.000000
1577837077.79949689,0.14129349,0.00657339,0.00001812,92364.00000000,0.15006332,0.000000,0.000000
1577837077.89932013,0.14132533,0.00743231,0.00001815,92386.00000000,0.17256419,0.000000,0.000000
1577837077.99996209,0.14134096,0.00699125,0.00001886,92430.00000000,0.15669014,0.000000,0.000000
1577837078.09980202,0.14134964,0.00591390,0.00001765,92457.00000000,0.14987872,0.000000,0.000000
1577837078.19964910,0.14134101,0.00725068,0.00001810,92468.00000000,0.13285151,0.000000,0.000000
1577837078.29948997,0.14133475,0.00603482,0.00001869,92502.00000000,0.13516152,0.000000,0.000000
1577837078.39932895,0.14134350,0.00658131,0.00002079,92502.00000000,0.14997077,0.000000,0.000000
1577837078.49995995,0.14134578,0.00553106,0.00001948,92529.00000000,0.14360071,0.000000,0.000000
1577837078.59980607,0.14134040,0.00606974,0.00001891,92471.00000000,0.13602877,0.000000,0.000000
1577837078.69963813,0.14135938,0.00684514,0.00002060,92465.00000000,0.16013139,0.000000,0.000000
1577837078.79946017,0.14138182,0.00571689,0.00001987,92489.00000000,0.16359747,0.000000,0.000000
1577837078.89930105,0.14140155,0.00605035,0.00002057,92515.00000000,0.16095080,0.000000,0.000000
1577837078.99994493,0.14140847,0.00574611,0.00001938,92534.00000000,0.14826760,0.000000,0.000000
1577837079.09977388,0.14140350,0.00581532,0.00001897,92568.00000000,0.13647665,0.000000,0.000000
1577837079.19961095,0.14139782,0.00579181,0.00001756,92566.00000000,0.13574344,0.000000,0.000000
1577837079.29944301,0.14139349,0.00556898,0.00001750,92597.00000000,0.13709073,0.000000,0.000000
1577837079.39929390,0.14139623,0.00656572,0.00001789,92629.00000000,0.14411982,0.000000,0.000000
1577837079.49993086,0.14139718,0.00924462,0.00002000,92637.00000000,0.14234379,0.000000,0.000000
1577837079.59976816,0.14140919,0.00563140,0.00001799,92655.00000000,0.15340118,0.000000,0.000000
1577837079.69960904,0.14141402,0.00654863,0.00001897,92674.00000000,0.14624155,0.000000,0.000000
1577837079.79945087,0.14142893,0.00816486,0.00001809,92695.00000000,0.15633429,0.000000,0.000000
1577837079.89929295,0.14147617,0.00923472,0.00001866,92677.00000000,0.18875972,0.000000,0.000000
1577837079.99993181,0.14155445,0.01011316,0.00001969,92719.00000000,0.21999969,0.000000,0.000000
1577837080.09978294,0.14161807,0.01146936,0.00001986,92710.00000000,0.20542086,0.000000,0.000000
1577837080.19962502,0.14164577,0.00751969,0.00001933,92746.00000000,0.16945815,0.000000,0.000000
1577837080.29947591,0.14170457,0.00916263,0.00002055,92742.00000000,0.20079729,0.000000,0.000000
1577837080.39932704,0.14174141,0.00645023,0.00001875,92769.00000000,0.17880950,0.000000,0.000000
1577837080.49995995,0.14176611,0.00670399,0.00001926,92771.00000000,0.16663841,0.000000,0.000000
1577837080.59979391,0.14179064,0.00696272,0.00001889,92792.00000000,0.16651790,0.000000,0.000000
1577837080.69963694,0.14182384,0.00767983,0.00002032,92841.00000000,0.17531999,0.000000,0.000000
1577837080.79949212,0.14182861,0.00712485,0.00001907,92865.00000000,0.14664547,0.000000,0.000000
1577837080.89933014,0.14185300,0.00639194,0.00001802,92886.00000000,0.16651230,0.000000,0.000000
1577837080.99997115,0.14189992,0.00791668,0.00002036,92898.00000000,0.18938163,0.000000,0.000000
1577837081.09982800,0.14197626,0.00743591,0.00002087,92869.00000000,0.21930925,0.000000,0.000000
1577837081.19968009,0.14203273,0.00702645,0.00001961,92927.00000000,0.19929136,0.000000,0.000000
1577837081.29951596,0.14207961,0.00781317,0.00001852,92952.00000000,0.18966782,0.000000,0.000000
1577837081.39935803,0.14212565,0.01324958,0.00001855,93022.00000000,0.18889481,0.000000,0.000000
1577837081.49999690,0.14225868,0.01287605,0.00002269,93062.00000000,0.27755850,0.000000,0.000000
1577837081.59982491,0.14235533,0.00825885,0.00002093,93164.00000000,0.24073797,0.000000,0.000000
1577837081.69965601,0.14242903,0.00843018,0.00001970,93285.00000000,0.21753055,0.000000,0.000000
1577837081.79948211,0.14252024,0.00840819,0.00002049,93351.00000000,0.23555304,0.000000,0.000000
1577837081.89932203,0.14260582,0.00806534,0.00002031,93424.00000000,0.22998723,0.000000,0.000000
1577837081.99996495,0.14262709,0.00794222,0.00001795,93467.00000000,0.16436785,0.000000,0.000000
1577837082.09979916,0.14265821,0.00872004,0.00001894,93491.00000000,0.17449441,0.000000,0.000000
1577837082.19964099,0.14273026,0.00815435,0.00001999,93505.00000000,0.21650026,0.000000,0.000000
1577837082.29948997,0.14278722,0.00929925,0.00002060,93555.00000000,0.20117071,0.000000,0.000000
1577837082.39933586,0.14285296,0.00721592,0.00002073,93603.00000000,0.21031185,0.000000,0.000000
1577837082.49997902,0.14290626,0.00737375,0.00002006,93600.00000000,0.19764258,0.000000,0.000000
1577837082.59981894,0.14295041,0.00694198,0.00001900,93618.00000000,0.18832943,0.000000,0.000000
1577837082.69966888,0.14303765,0.00836322,0.00002152,93653.00000000,0.23281560,0.000000,0.000000
1577837082.79949379,0.14311618,0.00777813,0.00002006,93647.00000000,0.22400125,0.000000,0.000000
1577837082.89933109,0.14321462,0.00767151,0.00002214,93701.00000000,0.24470301,0.000000,0.000000
1577837082.99996114,0.14329161,0.00830931,0.00002100,93719.00000000,0.22274915,0.000000,0.000000
1577837083.09979796,0.14337613,0.00769983,0.00002069,93696.00000000,0.23068040,0.000000,0.000000
1577837083.19962382,0.14341559,0.00865628,0.00001922,93676.00000000,0.18422455,0.000000,0.000000
1577837083.29946280,0.14344327,0.00841474,0.00001761,93688.00000000,0.17208450,0.000000,0.000000
1577837083.39929795,0.14350007,0.00754570,0.00001949,93742.00000000,0.20235234,0.000000,0.000000
1577837083.49994302,0.14356203,0.01089854,0.00002075,93780.00000000,0.20780551,0.000000,0.000000
1577837083.59978914,0.14358959,0.00797239,0.00001883,93840.00000000,0.17220460,0.000000,0.000000
1577837083.69962692,0.14362255,0.00876212,0.00001962,93882.00000000,0.17786839,0.000000,0.000000
1577837083.79948902,0.14369347,0.00712195,0.00001899,93911.00000000,0.21744979,0.000000,0.000000
1577837083.89932895,0.14376113,0.00738649,0.00002045,93930.00000000,0.21419116,0.000000,0.000000
1577837083.99995494,0.14379887,0.00894717,0.00001888,93986.00000000,0.18312450,0.000000,0.000000
1577837084.09981012,0.14382133,0.00731020,0.00001806,94009.00000000,0.16724810,0.000000,0.000000
1577837084.19963813,0.14385504,0.00750693,0.00001933,94053.00000000,0.17904663,0.000000,0.000000
1577837084.29947710,0.14387944,0.00687073,0.00001818,94065.00000000,0.16937545,0.000000,0.000000
1577837084.39931297,0.14390836,0.00769886,0.00001881,94075.00000000,0.17415823,0.000000,0.000000
1577837084.49995112,0.14394743,0.00930454,0.00001906,94092.00000000,0.18485463,0.000000,0.000000
1577837084.59977913,0.14396928,0.00825177,0.00001791,94117.00000000,0.16686976,0.000000,0.000000
1577837084.69961286,0.14397661,0.00773518,0.00001815,94130.00000000,0.15167054,0.000000,0.000000
1577837084.79944181,0.14398330,0.00619193,0.00001807,94144.00000000,0.15099863,0.000000,0.000000
1577837084.89928603,0.14399591,0.00676572,0.00001841,94191.00000000,0.15725387,0.000000,0.000000
1577837084.99992299,0.14401214,0.00775118,0.00001839,94235.00000000,0.16108430,0.000000,0.000000
1577837085.09976101,0.14403784,0.00771319,0.00001790,94242.00000000,0.17110681,0.000000,0.000000
1577837085.19960403,0.14406549,0.00653770,0.00001793,94299.00000000,0.17320164,0.000000,0.000000
1577837085.29945016,0.14408842,0.00641357,0.00001723,94351.00000000,0.16828652,0.000000,0.000000
1577837085.39929390,0.14411638,0.00587758,0.00001890,94379.00000000,0.17364081,0.000000,0.000000
1577837085.49992299,0.14414712,0.00714650,0.00002044,94415.00000000,0.17663802,0.000000,0.000000
1577837085.59975696,0.14417908,0.00599192,0.00001966,94457.00000000,0.17799049,0.000000,0.000000
1577837085.69959188,0.14418649,0.00555334,0.00001903,94463.00000000,0.15203778,0.000000,0.000000
1577837085.79943991,0.14418075,0.00773131,0.00001869,94480.00000000,0.13809351,0.000000,0.000000
1577837085.89967108,0.14417939,0.00557645,0.00001913,94445.00000000,0.14273070,0.000000,0.000000
1577837085.99949908,0.14418085,0.00529170,0.00001879,94474.00000000,0.14573791,0.000000,0.000000
1577837086.09933305,0.14418687,0.00717212,0.00001910,94479.00000000,0.15057903,0.000000,0.000000
1577837086.19997907,0.14418155,0.00519079,0.00001904,94468.00000000,0.13852672,0.000000,0.000000
1577837086.29981494,0.14418198,0.00755990,0.00001878,94470.00000000,0.14464029,0.000000,0.000000
1577837086.39965391,0.14420183,0.00582810,0.00002107,94502.00000000,0.16535954,0.000000,0.000000
1577837086.49949312,0.14421871,0.00611955,0.00002019,94530.00000000,0.16223501,0.000000,0.000000
1577837086.59932995,0.14421796,0.00665574,0.00001833,94508.00000000,0.14341768,0.000000,0.000000
1577837086.69996595,0.14423674,0.00686219,0.00002006,94531.00000000,0.16430949,0.000000,0.000000
1577837086.79978609,0.14427267,0.00842756,0.00002062,94556.00000000,0.18271525,0.000000,0.000000
1577837086.89962602,0.14431610,0.00767563,0.00001990,94580.00000000,0.19082626,0.000000,0.000000
1577837086.99948001,0.14437062,0.00920839,0.00001967,94583.00000000,0.20281983,0.000000,0.000000
1577837087.09929395,0.14441816,0.00917779,0.00002051,94626.00000000,0.19543295,0.000000,0.000000
1577837087.19992709,0.14448168,0.01054014,0.00002112,94649.00000000,0.21270287,0.000000,0.000000
1577837087.29976511,0.14452860,0.00908359,0.00001975,94376.00000000,0.19496782,0.000000,0.000000
1577837087.39960694,0.14456521,0.00933213,0.00001876,94378.00000000,0.18394979,0.000000,0.000000
1577837087.49944806,0.14462971,0.00710254,0.00001965,94364.00000000,0.21409567,0.000000,0.000000
1577837087.59928012,0.14466040,0.00704723,0.00002015,94382.00000000,0.17774271,0.000000,0.000000
1577837087.69993186,0.14469682,0.00899549,0.00002030,94407.00000000,0.18399843,0.000000,0.000000
1577837087.79976606,0.14475228,0.00708265,0.00002054,94415.00000000,0.20464988,0.000000,0.000000
1577837087.89960289,0.14478836,0.00695263,0.00001942,94421.00000000,0.18378999,0.000000,0.000000
1577837087.99943709,0.14480475,0.00739471,0.00001961,94434.00000000,0.16253504,0.000000,0.000000
1577837088.09967685,0.14488450,0.00690793,0.00002191,94431.00000000,0.23126215,0.000000,0.000000
1577837088.19951010,0.14492199,0.00671640,0.00002111,94446.00000000,0.18555953,0.000000,0.000000
1577837088.29935098,0.14494232,0.00999769,0.00001873,94470.00000000,0.16699681,0.000000,0.000000
1577837088.39960504,0.14500485,0.00631233,0.00002105,94491.00000000,0.21291471,0.000000,0.000000
1577837088.49945998,0.14506145,0.00753785,0.00002011,94492.00000000,0.20658488,0.000000,0.000000
1577837088.59929490,0.14513689,0.00751545,0.00002353,94521.00000000,0.22721934,0.000000,0.000000
1577837088.69992805,0.14516748,0.00688994,0.00001994,94558.00000000,0.17847557,0.000000,0.000000
1577837088.79977608,0.14519089,0.00830760,0.00002002,94589.00000000,0.17071217,0.000000,0.000000
1577837088.89961290,0.14523644,0.01043818,0.00002044,94619.00000000,0.19493103,0.000000,0.000000
1577837088.99943995,0.14529290,0.00933910,0.00001995,94633.00000000,0.20693910,0.000000,0.000000
1577837089.09966588,0.14534474,0.01563114,0.00001944,94641.00000000,0.20201365,0.000000,0.000000
1577837089.19951105,0.14539977,0.00954704,0.00002244,94665.00000000,0.20559921,0.000000,0.000000
1577837089.29934382,0.14546072,0.00945432,0.00002252,94679.00000000,0.21219711,0.000000,0.000000
1577837089.39998484,0.14551678,0.01011834,0.00002037,94693.00000000,0.20696455,0.000000,0.000000
1577837089.49982691,0.14558659,0.01007805,0.00002004,94713.00000000,0.22216979,0.000000,0.000000
1577837089.59966588,0.14564888,0.00995553,0.00002032,94744.00000000,0.21404460,0.000000,0.000000
1577837089.69949794,0.14570397,0.01042361,0.00002003,94745.00000000,0.20624356,0.000000,0.000000
1577837089.79935002,0.14579281,0.01083351,0.00002027,94790.00000000,0.24351302,0.000000,0.000000
1577837089.89998484,0.14584938,0.01026070,0.00001988,94812.00000000,0.20814065,0.000000,0.000000
1577837089.99983215,0.14587146,0.00736076,0.00001822,94850.00000000,0.17020423,0.000000,0.000000
1577837090.09965992,0.14593286,0.00939204,0.00002019,94914.00000000,0.21364697,0.000000,0.000000
1577837090.19948387,0.14597738,0.00735856,0.00001883,94938.00000000,0.19513654,0.000000,0.000000
1577837090.29931402,0.14607404,0.00920632,0.00002123,95025.00000000,0.25287585,0.000000,0.000000
